,driver_id,customer_id,rating
428963,1855532,16373920,5
428989,681196,11453656,5
429009,1838952,50288972,4
429054,1163060,29667444,0
429076,1379748,52750364,5
429084,1885188,53595400,5
429088,1151776,16994928,0
429090,1161964,18094100,5
429096,1618884,56671116,5
429097,1683440,20563192,5
429109,1348028,40952244,5
429113,1488996,21406840,5
429119,663228,21301908,4
429121,558784,37296592,5
429122,1654500,3609432,5
429132,1327020,23358616,4
429136,1792308,10329692,0
429139,1526624,35147516,5
429157,684372,3269924,5
429170,1691840,14264864,0
429177,1300424,34091224,5
429184,1847280,54668736,5
429218,770888,11032540,0
429230,771084,20884724,5
429251,1515452,27671884,5
429283,1488532,37904636,5
429285,1776536,13925960,5
429301,1469580,13925960,5
429331,1696852,41575224,5
429333,1779536,35568620,2
429340,1284984,18827172,5
429344,919756,4019824,0
429363,1353960,10636704,5
429371,1150316,44433016,0
429384,1859200,31264228,5
429388,1837140,16354208,0
429443,1375160,13572388,5
429451,1526624,29766432,0
429474,1836568,18982768,4
429489,1855456,36131120,0
429493,1598840,10023164,5
429496,1645252,34402332,3
429504,1700268,40079616,5
429520,1331236,43142700,0
429524,1855192,52768688,5
429551,592580,53412304,0
429553,1758184,3764768,4
429579,1405812,9905588,5
429580,1741552,31376696,4
429585,937932,45342072,0
429598,1750448,48261964,5
429605,1304776,21596072,5
429608,1096300,9691404,5
429644,1519104,44145588,0
429658,1761112,5596100,5
429686,1748160,52306584,0
429706,745548,54820080,5
429766,1701344,40175224,5
429768,1135316,37296592,5
429796,1384268,25338904,0
429834,1394440,18429852,5
429892,1162804,11038732,3
429905,1570304,7487028,0
429911,1354620,18091508,5
429913,1899968,19755964,5
429925,1696380,30828968,5
429933,1434896,27662452,5
429962,774240,55498260,4
429971,1122548,10217664,5
429972,1871176,23020700,0
429991,1272100,36946472,4
429992,770888,29387296,0
430013,1808044,40059104,0
430028,939748,33911872,2
430037,1819936,15680872,5
430089,1908660,50204660,0
430101,1766828,40512448,5
430102,1883688,34905068,0
430123,1313064,39329796,5
430151,947756,14467268,0
430154,1739012,11741460,1
430213,1445736,47621948,0
430241,1388016,46022848,5
430254,1419768,42468384,5
430277,1909188,6561068,5
430287,1645444,49933148,0
430300,1327148,5169536,5
430317,675900,22475500,0
430322,1161828,17903596,5
430329,1494340,27112488,0
430336,1365736,17903596,5
430353,1402396,28594216,0
430358,1314148,19008764,5
430379,1564636,47644644,4
430380,1162596,9881036,4
430386,901348,53256824,5
430419,1793340,56384280,0
430421,1900088,39937620,5
430425,1838404,5413188,5
430448,669460,14170924,0
430493,886120,17307264,0
430505,1458256,53352692,0
430530,524528,25861980,5
430554,1683616,55361188,5
430561,1883688,9871908,0
430567,1339232,52701708,5
430569,1714960,4122116,5
430573,509300,20556788,5
430577,1135212,11091300,0
430584,1446620,40079616,5
430588,1553808,47366980,5
430593,1649444,31825808,0
430609,1865756,9020560,5
430617,1752164,30469652,5
430621,1419800,51138504,4
430629,1387692,53021136,5
430632,967152,5469928,5
430659,1331200,47366980,5
430670,556648,32709612,4
430672,544844,14300540,5
430680,1453016,26599236,0
430684,770888,28117392,5
430691,1980672,16159084,5
430717,1980756,19143380,5
430721,591068,4329460,5
430768,1861352,36005092,0
430770,1414100,46887852,5
430791,1808064,43119072,5
430799,808748,7167640,5
430810,681844,33369292,0
430824,1727784,24819252,5
430842,1891612,37964228,5
430850,1863872,13220644,5
430857,1696364,43142700,0
430860,632688,51247816,5
430871,1685520,6145920,0
430874,1881788,32936068,0
430884,1712152,15968508,5
430906,1721612,46481220,4
430913,1570728,48902564,0
430916,827080,5906148,5
430940,1974036,14127120,5
430994,1004824,42440608,5
431003,1407060,33005280,5
431004,1181832,40804524,0
431006,1366620,38247984,5
431012,1692184,25858972,5
431026,749232,14480708,0
431030,1697996,11306552,0
431033,1721240,35765052,5
431036,1494428,21519332,0
431070,667864,18789680,4
431089,1161460,15680760,5
431106,1897588,14059164,4
431108,660540,51408692,4
431118,1783492,28085736,5
431120,1757616,53609068,0
431134,1865760,55508368,5
431171,1773924,47963432,0
431177,1815664,47005684,5
431185,887096,46551300,0
431201,1440304,42172516,5
431222,1599368,36928796,0
431244,1761844,45833664,5
431303,1146304,32891208,5
431326,1807588,46551300,0
431371,758532,10878348,5
431374,1406592,26970776,0
431389,1898316,22222496,5
431391,1817196,8850476,5
431396,884180,56515520,0
431404,1851608,28543308,5
431416,1760900,51493420,0
431422,1452488,11509132,0
431438,1421388,46283664,0
431444,758504,21141200,5
431452,1808028,25662776,5
431495,758272,10191224,5
431512,591896,7041032,5
431523,1959232,4329460,5
431535,1908268,34777600,1
431564,887864,52422548,0
431566,752800,45695980,5
431580,1362960,42326580,5
431582,1720672,38134628,0
431592,1711352,13857008,5
431666,1685148,18776828,5
431667,947704,17207132,5
431685,1982100,28596548,5
431690,1945780,52927260,0
431697,1752208,39200252,5
431704,1810440,27223360,0
431739,1301508,55895240,5
431744,1975336,6935044,5
431751,1219100,41575224,5
431755,1917708,5520052,5
431759,920052,19426460,5
431789,656604,17531248,5
431793,1859476,52496036,5
431800,1776368,58124892,5
431829,1594172,40175224,0
431841,1898404,47259616,0
431847,1526404,43126248,5
431856,1614776,38656156,5
431868,1085632,39027004,5
431883,1720796,43900672,4
431890,603300,51155200,5
431941,1691156,12861052,5
431949,656604,17155136,5
431952,1436584,47259616,5
431971,1871196,3756800,0
432032,745300,30057352,5
432038,1339232,9886460,5
432074,1817916,40545132,0
432098,885636,7894456,5
432101,702144,11032540,5
432160,1845848,13826280,0
432162,1781380,18015900,3
432201,1683772,5550612,0
432208,1859200,46128464,0
432211,1414040,52757156,0
432218,625300,28921972,5
432254,1788744,52673096,5
432261,1747144,46202136,5
432302,1473864,53624516,0
432321,939872,39963024,4
432323,1281728,10796284,5
432344,670632,30541484,0
432403,774240,5578316,5
432477,1741552,41036976,0
432495,1776456,28694356,4
432520,790292,33415784,5
432526,1808064,47926208,5
432529,1679488,44203576,5
432574,1776092,23310444,0
432589,1710552,37822596,0
432591,1374612,17599928,4
432610,1506032,22636532,5
432624,686604,14265424,5
432642,929516,10636704,0
432676,1757644,15510088,0
432682,950948,11897520,5
432712,683852,37563664,5
432727,1255736,13741116,5
432738,947724,50902360,5
432752,920148,40645972,5
432781,1388188,3414552,1
432814,1255736,4329460,5
432820,966804,8315432,5
432863,961312,522464,4
432887,1809000,20258300,5
432910,1715604,14240996,5
432925,1418520,46999564,5
432926,601040,35235644,1
432952,1792308,19334832,0
432961,699324,50537020,5
432967,1438796,38519928,0
433019,1419800,42525848,5
433022,1799764,30877484,0
433024,1758164,21486928,5
433062,1679984,13365240,0
433098,645300,44433016,5
433099,1927380,54638896,0
433130,1766444,40591732,0
433132,1314812,25036080,5
433140,1892968,24919476,5
433173,1697908,24435456,5
433174,937932,47322912,5
433180,1105740,39829360,5
433188,1752192,33251456,4
433191,903388,24925864,5
433194,1130556,52673096,5
433202,1711576,41860932,5
433238,1683584,16582292,5
433260,1440368,36946472,5
433269,1740356,35493612,5
433282,1441740,54968544,0
433330,1793992,10636704,5
433348,903204,522464,5
433367,1684232,18242632,5
433376,1711388,23803488,0
433406,1341108,14177828,5
433410,1808028,49032672,4
433414,1402408,13943084,0
433431,1714680,49641064,0
433443,1420232,53256824,0
433453,595000,24276980,5
433457,1715620,20736524,0
433459,1436576,29512856,5
433470,1487664,47940108,5
433533,1776288,6065708,2
433534,627556,3959308,5
433536,1405820,56471508,5
433539,1863292,10432628,4
433542,1691156,10950212,0
433644,1713524,29356992,4
433660,1139576,46552332,0
433670,1908528,27444384,5
433688,651392,52831040,0
433691,509300,42959336,0
433714,1436576,30524156,0
433719,1816040,6828940,5
433751,1871584,11156440,5
433755,677864,675648,5
433765,1694292,35346780,0
433772,1792776,16340244,1
433783,1914388,45695980,5
433787,1840344,7340360,5
433820,1341304,42522336,0
433854,1474092,32891208,0
433872,1819944,33508948,0
433873,1731728,38346868,0
433881,752912,19835292,5
433894,1353940,5371860,5
433905,919964,35147516,0
433913,1322392,46899916,5
433927,1452668,28321084,0
433929,1793472,52623596,4
434024,1340080,17465672,5
434036,1794088,21003876,5
434042,746036,27622024,4
434043,1367684,43495796,5
434047,640084,13365240,4
434050,675288,3801348,5
434051,1684464,38133012,0
434065,561468,46561804,5
434071,1776548,32653284,0
434091,1225040,55907884,5
434092,1004824,18981348,0
434096,1407052,22818472,0
434108,1932952,18959820,5
434130,1692180,25696356,0
434138,1836908,23649560,5
434151,1104844,27734468,5
434163,1425232,21141200,0
434170,1909648,37348568,0
434180,1809592,26863796,5
434217,1170108,43810120,5
434257,1859200,31981584,5
434259,1441740,21785716,0
434263,1420468,10504904,5
434269,651908,46987244,5
434274,1170656,37538796,5
434282,1292544,39097468,5
434284,903080,52673096,5
434285,1614540,46439728,5
434340,694384,9823560,4
434380,614012,49550688,0
434443,1481608,10023164,3
434463,744632,8142164,5
434469,693520,23857396,0
434471,1752164,52273364,5
434498,1625260,47961448,5
434501,681272,6349488,5
434504,681176,19755964,5
434518,1162988,3609432,2
434529,1789544,12372072,5
434545,1331740,42715756,5
434550,1660612,46546148,0
434586,1809508,32640600,0
434611,1852292,46682576,0
434621,1363008,56492564,1
434622,1512780,56199220,0
434633,1348284,7767844,0
434659,1435784,49202328,0
434687,1473468,43931736,0
434700,697640,27869776,5
434730,614012,12803496,5
434754,749232,20819372,0
434773,1815312,31475332,4
434778,1645116,34887192,4
434797,1868740,18930100,4
434844,1724640,21576264,5
434855,1893084,25522752,0
434856,1492624,13104756,3
434859,1594824,4329460,5
434885,1883292,56601320,5
434888,1884364,50032640,5
434889,1837140,48635240,5
434893,1775144,32722140,5
434909,1649444,20996904,4
434923,1838972,15256896,0
434938,1570728,24851792,0
434961,681852,20540564,5
434969,1379692,56022084,0
434972,1598840,16825256,5
434973,1855448,54638896,5
434988,1793476,47349896,5
434991,1331740,35656952,5
434996,1761332,24794612,0
435048,937932,9865284,0
435051,1336656,56721696,5
435071,1306108,41361324,5
435083,1697020,53082452,5
435098,1720360,25906232,5
435114,1772756,50956520,5
435137,1550868,49006456,0
435155,1720336,10715084,5
435184,1655448,50513096,0
435190,1720336,46805392,5
435191,1662304,24635904,5
435213,1510024,25671468,5
435215,1509892,55056472,5
435216,1662304,52479000,4
435221,1772756,46529648,3
435224,1655448,37368700,5
435255,1719620,52105000,5
435256,917408,48726068,0
435288,1935812,53450332,5
435292,1935808,40626592,5
435327,1741476,25195288,4
435329,1632568,33851628,5
435340,758804,38515588,0
435347,1810184,30231832,4
435359,1849644,46125820,5
435369,1589616,55721172,5
435394,1768312,55371352,0
435407,1741528,53540752,4
435420,1900076,9589956,0
435439,937964,17575608,5
435478,1282272,39037912,5
435489,686472,33246696,0
435500,1765724,50775572,5
435503,886120,12920032,0
435513,749208,6296936,5
435581,1506616,40176164,5
435582,886276,32502892,4
435629,1808720,55277072,5
435658,936788,9823560,4
435727,677864,40108840,0
435739,1792432,13379464,0
435751,1777332,21141200,0
435771,1158500,18163472,5
435784,1776048,48081380,5
435808,619688,36605984,5
435834,1630676,40079616,5
435865,1789064,2365244,5
435888,1269140,53009244,0
435904,920052,34887192,2
435910,1711576,47668844,5
435911,1714708,32474752,5
435925,1681852,41963412,5
435949,921060,27945356,0
435955,1794476,53412304,5
435967,1788836,27378768,5
435968,1810436,19898632,0
435988,1563840,17740684,4
436027,1527524,25278404,5
436046,1776536,23933972,5
436048,1691756,55151396,5
436081,1406592,30828968,5
436088,1127548,30605820,5
436090,684392,11491080,5
436093,1374592,48791188,5
436117,1784048,5906148,5
436166,1655120,47961448,5
436224,1176984,16753736,0
436264,1697996,7248668,0
436274,1859452,21141200,5
436279,1776048,38950996,5
436283,1340168,14090380,5
436287,966792,675648,5
436289,1434896,20632140,5
436306,1550096,28027364,5
436312,1861372,13631988,5
436313,1278880,18949096,5
436319,974188,42276552,5
436347,1506616,35535932,5
436364,1869896,48192908,0
436373,1710840,22052172,5
436382,1520208,50209712,3
436386,1405780,54775992,0
436397,1738796,4329460,0
436498,1440332,40804524,5
436506,1388128,18067396,5
436520,1782824,11897520,5
436533,1793492,53430448,5
436595,1435784,54923136,0
436610,1793268,55508976,0
436622,1685520,44180980,5
436657,1458256,53099404,5
436660,1714940,32789748,5
436723,937932,29617516,5
436731,1766520,47192680,5
436733,1780132,33627100,0
436741,1836780,54503080,5
436777,1793268,49292008,0
436798,744668,26727760,5
436805,1128036,37798632,5
436811,1435784,5373484,5
436827,1703004,28252036,0
436853,1732140,8944876,0
436864,1360244,49895124,5
436866,1801352,27819416,0
436880,658704,9522592,5
436893,690916,50574564,5
436894,653376,37164776,0
436901,670572,14090380,0
436924,1289736,53117080,4
436931,1836908,40271168,0
436951,1818252,9798440,0
436985,577304,43304324,5
436986,885620,42042184,0
437029,1685484,47005684,5
437093,1726552,32874216,5
437110,1452592,27095700,0
437121,1654296,51660688,0
437128,758532,54923136,0
437147,1720648,37073512,0
437198,1684952,46448104,4
437222,1364084,55705452,5
437241,1750832,53346884,5
437267,1766444,31004524,5
437268,1860028,5472888,0
437282,1229608,9668852,5
437300,1823980,33005280,5
437311,1405824,53309720,5
437327,1004824,33820448,5
437331,1630788,48628280,0
437339,987428,24848196,0
437344,1727280,14128212,0
437345,1865620,49052236,4
437357,1439700,5550612,5
437393,1388456,21141200,4
437407,1713712,32502892,5
437409,1407408,53395088,5
437418,1959896,5906148,5
437420,1312412,10850552,5
437424,1959920,5677896,5
437440,1781380,10923140,5
437442,683852,13220644,5
437449,1402396,22636532,0
437466,1983432,46552332,5
437491,1696660,19475868,5
437493,1711376,14288344,0
437501,1679984,53692992,4
437505,1760260,48189072,5
437506,888752,25979056,5
437532,1289968,9691404,5
437539,1697548,58170928,0
437587,1836572,8847316,5
437596,1869844,37991600,5
437612,1860076,47612772,5
437632,1224948,47324788,0
437634,1816940,4431980,5
437638,1748264,21356048,5
437647,1932968,22550068,0
437655,1781964,23295800,0
437669,1150344,9436768,5
437688,1945784,32939848,5
437780,745544,11192692,5
437785,1435496,25224860,5
437799,1882172,40532232,5
437809,1898340,26952504,5
437836,1883520,44375396,5
437872,1630676,55151396,5
437888,1246836,16359252,5
437915,1314048,35535932,5
437919,887852,10646480,5
437924,1780132,52889548,5
437938,1957576,12839524,5
437980,2009776,51941080,0
437983,985132,41134968,5
438007,1339424,50679684,5
438009,1811972,29667444,0
438028,987548,49641064,5
438029,939916,53398360,5
438031,1556388,43900672,1
438032,1665612,50838596,5
438038,1313116,58241228,5
438048,1452816,43142700,0
438057,1312412,53222892,5
438061,1852612,46455036,0
438073,1930944,53911192,5
438079,1991824,20967464,5
438089,1884876,46661536,5
438117,1435264,50227772,4
438124,987548,52673096,0
438130,1808028,16767184,5
438134,1868708,11453656,5
438139,1815956,58613820,5
438161,1815312,17575608,5
438175,1737908,16742824,0
438190,1740996,41858568,0
438193,1888448,11897520,5
438205,1696364,25176576,0
438213,919756,13365240,4
438218,1837876,14827636,5
438228,921016,21323432,5
438230,749232,2091576,5
438233,1762160,46605512,5
438234,670632,2612288,5
438240,936700,675648,5
438249,687520,14910192,5
438267,770888,48472372,5
438279,1935168,45831492,0
438286,681852,52875164,5
438308,1762080,15829476,5
438320,1738988,13651404,0
438322,656824,52706176,5
438364,1726664,33086368,5
438367,1851608,8857636,5
438386,1645104,34089648,5
438389,691372,14715720,5
438391,1944000,10809676,0
438427,1932724,39464540,5
438433,1414040,57778956,5
438449,780056,24848196,5
438452,1692364,2133792,5
438458,1488124,37971384,0
438461,1860040,55408864,5
438466,1410044,52776504,5
438505,1418520,3940824,5
438525,1436320,13563676,5
438593,1758184,3801348,0
438620,808748,52400320,0
438628,1789128,22667372,5
438635,1452592,51941080,5
438641,1353940,41249840,0
438651,1906512,4796124,5
438662,1863480,43129564,5
438665,1425340,34216736,0
438699,1614660,43425824,5
438703,1937604,27223360,0
438706,929824,33251456,0
438730,1550404,13017136,5
438738,1860040,53713032,5
438745,1808864,18579412,0
438754,1792748,21696356,0
438756,1290176,52677336,0
438778,703100,13834040,4
438783,1936588,54279364,5
438788,1949888,23998564,0
438794,1855440,14128212,5
438797,955360,2998660,0
438802,691380,22484176,0
438835,1704604,51105044,5
438868,1772972,56729008,5
438900,1458296,10969032,0
438921,885612,7839328,0
438958,1953316,53398360,5
438960,1147036,1934996,0
438980,656872,45281308,5
438988,1353960,17942580,5
439012,1855856,50575964,0
439018,1494620,39410500,5
439043,1614736,31004524,0
439051,1122520,18940364,5
439063,1750364,19546004,0
439066,903204,35107208,5
439132,1701396,39986964,5
439144,937688,10488296,4
439158,1545024,41955512,5
439181,1654640,448156,0
439185,1365876,8049092,5
439186,1815664,43075784,5
439228,1402308,33299948,4
439242,954416,43419256,0
439267,1715620,3068248,5
439284,1780132,18940364,5
439295,591068,54911452,5
439300,1440212,40281772,5
439304,1789544,24714656,0
439319,1563692,2276204,4
439331,1028676,39724404,0
439333,1402396,45422976,0
439337,686472,8803676,0
439339,1800760,48635240,4
439359,1894052,18163472,5
439398,1937604,51432908,4
439420,753160,10850552,0
439461,1983744,56721696,5
439469,1724444,45622600,5
439478,1340808,40079616,5
439498,1927324,37798632,5
439501,1281720,49394792,5
439517,1982440,25745140,4
439528,1793096,48444756,5
439538,1953164,41963412,5
439539,1683728,45585492,5
439546,697640,5556836,5
439597,1655120,52776504,5
439615,955356,28027364,5
439635,1891612,9627544,5
439639,1949768,22222496,5
439642,1868564,17903596,3
439679,1724920,24819252,0
439708,1697548,15968508,5
439722,1121808,5863760,5
439733,1789300,15402724,5
439748,1150344,44524508,0
439758,628864,15968508,0
439766,1414100,6152328,0
439770,1975968,58356860,4
439798,1941908,13943084,5
439829,1402408,11032540,5
439834,1860160,46682576,5
439842,1697312,55125400,0
439848,1776452,36557056,4
439853,694412,16537040,5
439870,1374896,10598144,4
439873,1130556,11897520,5
439876,1332100,6644008,0
439877,1792776,55839656,4
439892,1439252,52927260,0
439896,1714888,42327708,0
439897,1435264,19781808,0
439910,1855848,11699964,5
439912,780056,42908972,5
439957,1701344,4329460,3
439972,1682312,52776504,5
440000,1335328,55484380,5
440028,1704996,17307264,0
440040,1929476,6525364,5
440090,1493868,10892348,5
440121,1919152,20031120,5
440140,1884552,55484380,5
440148,1871424,31475332,4
440150,1885176,52238108,0
440156,1696380,28035128,1
440161,1441740,33642576,0
440181,1861092,20589160,5
440203,1347924,17134848,0
440210,1436576,33415784,5
440217,887096,46701044,0
440225,1796568,30939740,0
440226,1883292,13943084,5
440236,1898404,1237080,5
440239,1792776,53692992,0
440240,1741400,50892116,0
440261,1750456,44509852,5
440269,1660612,45629644,5
440293,1868296,42908972,0
440297,974172,49515868,5
440313,686472,23173880,5
440314,1724576,18169604,4
440319,1683524,27223360,5
440345,777232,27739132,5
440371,1698008,39037912,5
440429,1402376,37331712,4
440432,1860200,39120152,0
440438,1908528,51616196,5
440463,1348220,23403096,0
440546,1563592,36625116,5
440569,1511916,5714380,5
440593,987428,50086248,0
440606,900428,37073512,3
440639,1480040,19321456,5
440643,1312876,12895932,5
440659,1410652,54057988,1
440680,1174852,54157668,0
440682,1840356,27381520,1
440683,1630056,47863896,5
440693,939916,5677896,0
440696,1837144,26438948,5
440718,1452416,28748472,0
440755,632848,19008764,0
440764,752852,45131000,5
440791,1728436,34694156,5
440820,1340168,48972068,0
440838,556876,22636532,5
440847,1868748,53309720,5
440878,1314708,18815808,5
440884,1262740,53256824,5
440910,675272,37885076,5
440925,1272100,14610924,0
440926,649164,38377372,5
440957,1384460,24964820,0
440960,1809520,30257176,0
440969,1348240,15612144,5
440981,1353960,28649064,5
440990,1819612,17039508,4
441000,583648,44081240,5
441008,1713524,34887192,5
441022,1789284,11817980,5
441043,1008120,22317696,0
441052,1441640,7487028,0
441054,1728436,51870052,5
441069,1435060,24947912,5
441082,1161440,30921556,5
441085,1407060,25390820,0
441091,556796,50469532,5
441120,1384460,10488296,4
441145,1436584,30605820,4
441146,1788736,21395744,0
441160,1703648,8564652,5
441176,1645500,32643612,0
441189,954320,4009964,5
441232,1654732,14515144,0
441252,1683792,43142700,5
441285,1773356,21236620,5
441288,1635412,34926320,0
441313,658024,46552332,5
441360,1694264,49988324,5
441391,1685148,9134564,5
441396,1846152,25875632,4
441422,1713524,27444384,5
441474,1122500,13050400,5
441496,1414100,8971204,5
441503,1859608,34136176,5
441517,1881544,57836172,5
441535,1815664,27214000,5
441554,1714832,7201656,0
441605,770888,21163276,0
441621,1793728,41933856,5
441645,1420364,15259348,5
441648,1815312,18953816,5
441652,748644,58214148,1
441673,1720332,37947236,4
441679,686472,34110240,4
441690,1981084,55328680,5
441695,684372,14555688,5
441711,1405780,52279420,5
441725,592196,52220836,4
441729,1308684,11615016,0
441730,1122548,28085736,5
441756,1704640,13925960,5
441769,1988988,17624480,1
441787,632716,19045504,5
441792,1900096,5556276,0
441802,1340232,49982412,5
441811,1867952,40079616,5
441820,1898404,17438336,5
441821,1262608,53373028,5
441823,1375160,14592832,5
441828,1162992,11047900,5
441829,1908572,10269040,0
441832,1506320,29475200,4
441872,1843480,5826904,0
441880,1726928,43142700,5
441885,1840360,11849056,0
441890,1917160,18959544,5
441892,1884520,21356048,5
441894,782340,22966748,5
441908,1150320,9840836,5
441923,675148,40175224,5
441964,1696464,38390652,5
441978,1246824,8850476,5
441980,774244,25861980,4
442010,887096,20967464,5
442011,612172,7535528,4
442012,1452816,41332064,0
442022,1008184,36841440,5
442031,1458768,30748592,0
442062,1400080,37596628,0
442093,1489212,46551300,5
442153,1181820,16651932,5
442182,1714640,4667392,0
442208,1300476,9871908,0
442236,1362084,2103824,5
442240,1130820,775800,5
442251,1451748,16139184,0
442270,1710552,51151896,5
442279,1494428,42572008,5
442297,652100,52250892,5
442300,1683776,14467268,5
442309,669268,18203540,0
442310,1387740,38047780,4
442312,1660276,28027364,0
442326,1868740,3940824,5
442332,1823072,50728476,4
442338,1605240,14534300,5
442365,1170656,41705016,0
442368,1488532,54869560,5
442369,577872,5169536,5
442378,1161828,33166200,4
442393,577304,22636532,5
442397,1871424,14893920,5
442398,1793468,36557056,4
442406,1594172,46793600,5
442424,1710516,44988936,5
442433,1752208,3597676,5
442437,1322560,55668828,0
442440,1765044,42983988,1
442443,1364784,55415948,0
442462,1506296,14919048,5
442467,1410284,55151396,5
442472,1789544,46094028,0
442479,1811048,49127784,5
442494,1405704,41206128,0
442501,1812444,11697304,5
442505,1338176,48668120,5
442506,1440332,17677548,5
442511,670632,38247984,0
442531,518096,13874872,5
442548,1732088,27209924,1
442562,954432,7487028,0
442570,1740052,40595828,0
442582,1723800,6266024,5
442615,1765044,16821652,0
442629,932780,54112620,4
442667,1679488,11032540,5
442669,1336432,43834004,5
442679,649164,17273648,5
442681,1635208,49309536,5
442693,1718660,12866836,0
442698,973764,18982768,4
442701,1761792,28570808,5
442725,1808288,22665004,4
442758,1403124,13572388,0
442769,920956,52073288,5
442797,1789152,27295600,0
442798,1789284,49139816,0
442828,903196,35235644,5
442866,1374752,16290508,0
442876,588920,49386252,5
442899,628612,16876288,0
442900,1420952,38861832,0
442920,1761332,46306176,5
442937,1866204,48191940,0
442949,1714948,3940824,5
442951,901348,37296592,0
442961,1406860,54253368,5
442966,1346824,49085900,0
442977,1489212,48972068,0
443000,1339404,18401232,5
443003,1403384,42522336,0
443012,1863376,33217568,5
443024,1447148,6721444,5
443047,1473240,24323392,5
443049,1481576,25908976,0
443097,1720336,40445688,4
443103,1550868,26113972,5
443106,1550840,25671468,5
443117,1478232,56667052,5
443120,1662304,55047300,5
443146,1573008,25671468,5
443167,1656324,47046884,1
443173,1550840,55832080,0
443235,1236620,47366980,5
443245,792532,24718516,5
443253,1761832,8655400,5
443259,1823140,8655400,0
443263,1262696,8655400,5
443269,1720340,25104152,3
443270,1720336,21572524,5
443278,1550868,47046884,5
443293,1284876,54655980,4
443294,1262048,46987244,0
443311,1617748,53711524,0
443325,1339832,57625632,5
443353,1757256,30508944,0
443367,1219544,30055320,0
443401,1486876,54552636,0
443405,1214188,3717652,0
443414,1345584,37058152,0
443446,1614468,50702340,0
443449,1366288,17492304,5
443469,1418620,55046676,5
443478,1284876,29557208,0
443501,1280892,19835292,5
443527,1228360,23643320,0
443529,1233828,40412488,0
443540,1333608,47669896,5
443547,1486876,40412488,5
443574,1321776,40059104,4
443583,1205444,57891060,0
443586,1214436,5371860,5
443593,1299392,2542652,5
443634,1525296,21696356,0
443643,1757256,20028624,0
443706,1308432,22471452,5
443732,1407052,32420260,5
443742,1467872,33246696,5
443744,1726400,20967464,5
443749,1915828,36625116,5
443757,1892292,15810092,0
443781,936660,49192592,5
443801,1364784,51633476,0
443817,1844580,49085900,5
443823,1935696,48960684,5
443826,662616,5472888,5
443830,933632,14893920,5
443831,1645444,46177260,0
443848,1403124,48481968,0
443851,1654732,27444384,5
443855,1452800,46925508,0
443860,1698016,14090380,5
443864,1711352,23345024,0
443898,1715132,45695980,0
443910,748784,33172852,5
443919,1512832,11091300,0
443920,663248,50379776,5
443938,1685220,3410288,0
443941,1379692,51941080,0
443960,645084,15898684,5
444007,1761800,14261344,5
444017,1685220,27112488,4
444023,1272100,52684616,0
444025,1374896,24744124,5
444087,774196,28906596,0
444121,1860028,35436784,0
444134,1855464,54773660,5
444167,1170740,11741460,5
444177,681176,50859048,0
444200,1563592,37073512,1
444202,1624996,53351692,0
444207,1793988,52979752,5
444209,1599196,14827636,5
444219,556012,27651280,5
444241,603416,14261344,5
444253,690608,21486928,5
444256,1774900,45862168,5
444260,916304,21798156,5
444264,825984,37904636,5
444275,1760900,50946228,5
444290,1630892,16682096,0
444330,770888,13216928,5
444384,745740,50576276,5
444387,656888,3827396,4
444493,1784048,24708940,5
444510,770916,18680948,0
444516,973548,4329460,5
444548,1322392,19045504,5
444551,1815748,10420776,5
444572,1845588,50288972,5
444583,1840344,50033532,0
444596,599516,5328040,0
444600,1387692,13192292,5
444630,1867248,55415948,5
444665,601376,47362216,5
444674,916360,27960648,5
444689,1170740,22098416,0
444696,1788736,24284748,5
444716,588444,28799428,4
444718,1096300,22145284,5
444744,929516,13098332,4
444751,1679876,33086368,5
444752,1733508,55151396,5
444759,1792776,56270820,5
444787,1774300,27169304,5
444795,600568,19158684,5
444805,929744,52673096,5
444831,900428,18401232,5
444841,1753020,39306988,5
444887,1439448,23934804,0
444889,1767848,51997656,5
444895,1161964,56392728,0
444918,1847280,33603340,0
444939,693520,30530252,0
444943,577872,27975884,5
444947,1780272,39181680,0
444950,1388128,5032728,5
444958,1367396,48274996,4
444992,675288,20031120,5
445019,1705004,54325580,5
445038,1336656,54635468,5
445068,1888716,36330032,0
445069,1105740,56168176,0
445089,961312,22689016,5
445090,1854248,50204660,5
445104,1776456,46793600,5
445141,951300,19945020,4
445164,1158256,4329460,5
445171,632720,49192592,4
445178,721848,29356992,0
445192,619688,27551384,5
445194,758372,37087160,5
445195,1262696,47259616,5
445208,640836,43304324,5
445224,697640,52279420,5
445252,1402396,37717496,5
445286,1618804,13655072,0
445311,583868,35438620,0
445339,744688,40597140,5
445353,1752396,32874216,5
445365,1394644,53616476,0
445366,1170236,13925960,5
445377,1766828,46551300,5
445394,1281684,33251456,0
445440,1777336,24313388,4
445457,790900,12803496,0
445467,1421396,9881944,5
445471,673236,40818124,5
445473,1458328,12592232,5
445479,1781744,17349932,5
445482,745104,50288972,4
445493,586144,52422548,5
445513,1139512,21576264,5
445527,1122524,44692544,5
445530,623748,35147516,5
445533,1772984,45497928,5
445570,1859928,2545540,5
445626,1436584,38197488,5
445641,1304792,49911424,5
445649,1788736,57646736,0
445651,938200,6737692,5
445682,1407048,50930740,5
445694,1809744,27399032,5
445717,1908260,53256824,5
445718,903064,13925960,5
445719,1837140,28125896,4
445728,1776852,27722160,5
445777,1704640,49679540,5
445779,1692244,6489028,5
